portal,id_aviso,url,fecha_scraping,operacion,tipo_propiedad,precio_valor,precio_moneda,precio_texto,expensas_valor,expensas_moneda,direccion,calle,altura,piso,barrio,barrio_raw,comuna,localidad,latitud,longitud,sup_total_m2,sup_cubierta_m2,ambientes,dormitorios,banos,cocheras,antiguedad_anios,es_a_estrenar,precio_m2,titulo,descripcion,detalles,amenities,pileta,parrilla,gimnasio,sum,losa_radiante,aire_acondicionado,apto_credito,apto_profesional,cochera_txt,baulera,seguridad,luminoso,balcon,a_reciclar,reciclado,credito_uva,frente,amoblado,patio_jardin,ascensor,profesional_renta
zonaprop,58426541,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-2-ambientes-caballito-58426541.html,2026-08-13T15:45:57+00:00,venta,Departamentos,160000.0,USD,160.000,,,Viel 490. Entre Av juan b alberdi y Doblas,Viel 490. Entre Av juan b alberdi y Doblas,,,caballito,Caballito,6,Capital Federal,-34.6225162,-58.4321043,51.0,42.0,2.0,1.0,1.0,,,,3137.25,"Departamento de 2 Ambientes, Caballito",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,58678760,https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-armenia-2327-58678760.html,2026-08-13T15:45:57+00:00,venta,Desarrollos verticales,188527.0,USD,188.527,,,Armenia 2327,Armenia,2327,,palermo,Palermo,14,Capital Federal,-34.5850728,-58.4204375,,,,,,,,,,Armenia 2327,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,57694019,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin--deptos-de-4-y-5-ambientes-con-balcones-terraza-en-el-57694019.html,2026-08-13T15:45:57+00:00,venta,Departamentos,387460.0,USD,387.460,,,GANDHI MAHATMA 327. Entre Av. Acoyte y Leopoldo Marechal,GANDHI MAHATMA 327. Entre Av. Acoyte y Leopoldo Marechal,,,villa crespo,Villa Crespo,15,Capital Federal,-34.6037452,-58.4410997,120.0,99.0,4.0,3.0,3.0,1.0,,,3228.83,"¡Deptos de 4 y 5 Ambientes con Balcones Terraza, en El Barrio de Villa Crespo!",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zonaprop,59583401,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-monoambiente-venta-belgrano-c-59583401.html,2026-08-13T15:45:57+00:00,venta,Departamentos,105000.0,USD,105.000,0.0,,Mendoza 2196 - Piso 2 - Unidad A,Mendoza 2196 -- Unidad A,,2,belgrano,Belgrano C,13,Capital Federal,-34.5599344,-58.4555442,35.0,30.0,1.0,,1.0,,,,3000.0,Departamento Monoambiente Venta - Belgrano C,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,58389829,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-2-dorm.-3-banos-puerto-58389829.html,2026-08-13T15:45:57+00:00,venta,Departamentos,640000.0,USD,640.000,450000.0,ARS,Camila O'gorman e/ Avenida Elvira Rawson de Dellepiane y Juana Manso,Camila O'gorman e/ Avenida Elvira Rawson de Dellepiane y Juana Manso,,,puerto madero,Puerto Madero,1,Capital Federal,-34.6214002657,-58.3609984851,123.0,116.0,3.0,2.0,2.0,,,,5203.25,Departamento en Venta - 2 Dorm. 3 Baños - Puerto Madero,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59705977,https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-duna-59705977.html,2026-08-13T15:45:57+00:00,venta,Desarrollos verticales,191000.0,USD,191.000,,,Valle 1268,Valle,1268,,caballito,Caballito,6,Capital Federal,-34.6257687,-58.4455035,,,,,,,,,,Duna,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59814939,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-4-ambientes-c-cochera-y-dependencia-de-59814939.html,2026-08-13T15:45:57+00:00,venta,Departamentos,580000.0,USD,580.000,495000.0,ARS,Villanueva al 1100,Villanueva,1100,,belgrano,Belgrano,13,Capital Federal,-34.5672008,-58.4408115,160.0,150.0,4.0,3.0,2.0,1.0,,,3625.0,Departamento de 4 Ambientes C/cochera y Dependencia de Servicio en Belgrano,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,58924992,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-penthouse-duplex-4-amb.-con-terraza-privada-y-pileta-58924992.html,2026-08-13T15:45:57+00:00,venta,Departamentos,1140414.0,USD,1.140.414,,,Arévalo 2235,Arévalo,2235,,palermo,Palermo Hollywood,14,Capital Federal,-34.576937099999995,-58.4354163,285.0,119.0,4.0,3.0,2.0,,,,4001.45,Penthouse Dúplex 4 Amb. con Terraza Privada y Pileta – Palermo Hollywood,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zonaprop,58429091,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes.-av-libertador-al-6900-58429091.html,2026-08-13T15:45:57+00:00,venta,Departamentos,300000.0,USD,300.000,,,"AV LIBERTADOR 6935. Entre Udaondo, Guillermo, Av. y Bavio, Ernesto A.",AV LIBERTADOR 6935. Entre Udaondo,,,nunez,Núñez,13,Capital Federal,-34.5470067,-58.45469079999999,53.0,49.0,2.0,1.0,2.0,1.0,,,5660.38,Departamento 2 Ambientes. | Av Libertador Al 6900,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59303568,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-4-ambientes-esquinero-con-vista-al-59303568.html,2026-08-13T15:45:57+00:00,venta,Departamentos,845000.0,USD,845.000,1165000.0,ARS,Av. del Libertador al 7400,Av. del Libertador,7400,,nunez,Núñez,13,Capital Federal,-34.5456661,-58.4589438,160.0,,4.0,3.0,3.0,1.0,,,5281.25,Venta Departamento 4 Ambientes Esquinero con Vista Al Río - Quantum Bellini Libertador,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59538188,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-villa-gral.-mitre-3-ambientes-59538188.html,2026-08-13T15:45:57+00:00,venta,Departamentos,186000.0,USD,186.000,0.0,,Manuel Ricardo Trelles 1700,Manuel Ricardo Trelles,1700,,villa gral. mitre,Villa General Mitre,11,Capital Federal,-34.607341,-58.4641371,98.0,64.0,3.0,2.0,1.0,,,,1897.96,Venta • Villa Gral. Mitre • 3 Ambientes,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59754217,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-en-saavedra-1-ambiente-con-balcon-59754217.html,2026-08-13T15:45:57+00:00,venta,Departamentos,75000.0,USD,75.000,0.0,,Arias al 3200,Arias,3200,,saavedra,Saavedra,12,Capital Federal,-34.5452921,-58.4817673,30.0,27.0,1.0,,1.0,,0.0,1.0,2500.0,"Venta Departamento en Saavedra 1 Ambiente con Balcón, Muy Luminoso - en Construcción",,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
zonaprop,58522379,https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-nice-hollywood-58522379.html,2026-08-13T15:45:57+00:00,venta,Desarrollos verticales,105900.0,USD,105.900,,,Av. Cabildo 20,Av. Cabildo,20,,palermo,Palermo Hollywood,14,Capital Federal,-34.575086,-58.4364872,,,,,,,,,,Nice Hollywood,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,55377183,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-depto-2-amb-con-toilette-frente-a-estrenar-55377183.html,2026-08-13T15:45:57+00:00,venta,Departamentos,170500.0,USD,170.500,,,Av. Congreso 4230,Av. Congreso,4230,,villa urquiza,Villa Urquiza,12,Capital Federal,-34.5651503,-58.48113739999999,55.0,50.0,2.0,1.0,1.0,,0.0,1.0,3100.0,Venta Depto 2 Amb con Toilette Frente a Estrenar,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59770497,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-palermo-hollywood-59770497.html,2026-08-13T15:45:57+00:00,venta,Departamentos,97000.0,USD,97.000,130000.0,ARS,Justiniano Carranza al 2000,Justiniano Carranza,2000,,palermo,Palermo Hollywood,14,Capital Federal,-34.5799437,-58.4350758,33.0,30.0,1.0,1.0,1.0,,,,2939.39,Departamento en Palermo Hollywood,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59420980,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-palermo-hollywood-1-amb-full-amenities-59420980.html,2026-08-13T15:45:57+00:00,venta,Departamentos,130000.0,USD,130.000,0.0,,Niceto Vega al 5100 Full Amenities a Estrenar,Niceto Vega al 5100 Full Amenities a Estrenar,,,palermo,Palermo Hollywood,14,Capital Federal,-34.5900915,-58.4346744,34.0,32.0,1.0,,1.0,1.0,0.0,1.0,3823.53,Departamento en Palermo Hollywood 1 Amb Full Amenities a Estrenar con Cochera,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59392663,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes.-olazabal-av-al-3100-59392663.html,2026-08-13T15:45:57+00:00,venta,Departamentos,73000.0,USD,73.000,70000.0,ARS,"OLAZABAL, AV. 3168",OLAZABAL,,,belgrano,Belgrano,13,Capital Federal,-34.5596442,-58.4586571,35.0,35.0,2.0,1.0,1.0,,,,2085.71,"Departamento 2 Ambientes. | Olazabal, Av Al 3100",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59605518,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-ambientes-san-nicolas-59605518.html,2026-08-13T15:45:57+00:00,venta,Departamentos,69000.0,USD,69.000,190000.0,ARS,Tte. Gral. Juan Domingo Perón al 1700,Tte. Gral. Juan Domingo Perón,1700,,san nicolas,San Nicolás,1,Capital Federal,-34.6068202,-58.3911573,43.0,43.0,2.0,1.0,1.0,,,,1604.65,Venta Departamento 2 Ambientes San Nicolas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59583402,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-monoambiente-venta-saavedra-59583402.html,2026-08-13T15:45:57+00:00,venta,Departamentos,83000.0,USD,83.000,34000.0,ARS,Vedia 4755 - Piso 1 - Unidad A,Vedia 4755 -- Unidad A,,1,saavedra,Saavedra,12,Capital Federal,-34.5501731,-58.4977914,34.0,31.0,1.0,,1.0,,,,2441.18,Departamento Monoambiente Venta - Saavedra,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,59854025,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes-con-cochera-fija-en-el-boulevard-cervino-59854025.html,2026-08-13T15:45:57+00:00,venta,Departamentos,230000.0,USD,230.000,300000.0,ARS,Av. Cerviño al 3900,Av. Cerviño,3900,,palermo,Palermo,14,Capital Federal,-34.5786617,-58.4141276,50.0,50.0,2.0,1.0,1.0,1.0,,,4600.0,2 Ambientes con Cochera Fija en El Boulevard Cerviño,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,57155474,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-3amb-con-dos-2-banos.-balcon-y-patio.-amenities.-57155474.html,2026-08-13T15:45:57+00:00,venta,Departamentos,303400.0,USD,303.400,1.0,ARS,Virrey Aviles al 2700,Virrey Aviles,2700,,colegiales,Colegiales,13,Capital Federal,-34.5690514,-58.4550758,103.0,81.0,3.0,2.0,2.0,,,,2945.63,Venta 3amb con Dos 2 Baños. Balcon y Patio. Amenities. en Colegiales.,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
zonaprop,59371694,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-2-dorm.-1-bano-caballito-59371694.html,2026-08-13T15:45:57+00:00,venta,Departamentos,183000.0,USD,183.000,450000.0,ARS,Directorio e/ Riglos y Pasaje Craig,Directorio e/ Riglos y Pasaje Craig,,,caballito,Caballito,6,Capital Federal,-34.6283029,-58.4356483,57.0,54.0,3.0,2.0,1.0,1.0,,,3210.53,Departamento en Venta - 2 Dorm. 1 Baño - Caballito,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zonaprop,58366743,https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-monoambiente-paseo-de-la-58366743.html,2026-08-13T15:45:57+00:00,venta,Departamentos,110000.0,USD,110.000,180000.0,ARS,Moreno al 500,Moreno,500,,san nicolas,Centro / Microcentro,1,Capital Federal,-34.6115181,-58.3738937,34.0,31.0,1.0,,1.0,1.0,,,3235.29,Departamento en Venta - Monoambiente - Paseo de La Cisterna - Full Amenities - Ideal Renta - Monserrat,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
