portal,id_aviso,url,fecha_scraping,operacion,tipo_propiedad,precio_valor,precio_moneda,precio_texto,expensas_valor,expensas_moneda,direccion,calle,altura,piso,barrio,barrio_raw,comuna,localidad,latitud,longitud,sup_total_m2,sup_cubierta_m2,ambientes,dormitorios,banos,cocheras,antiguedad_anios,es_a_estrenar,precio_m2,titulo,descripcion,detalles,amenities,pileta,parrilla,gimnasio,sum,losa_radiante,aire_acondicionado,apto_credito,apto_profesional,cochera_txt,baulera,seguridad,luminoso,balcon,a_reciclar,reciclado,credito_uva,frente,amoblado,patio_jardin,ascensor,profesional_renta
remax,ffcf6f2a-5aab-47c3-9c54-1c3738d6e30f,https://www.remax.com.ar/listings/alquiler-oficina-premiun-plaza-san-martin-retiro,2026-08-13T22:30:20+00:00,alquiler,oficina,1650.0,USD,USD 1650.0,500000.0,ARS,Suipacha 1000,Suipacha,1000,,,Plaza San Martín,,Capital Federal,-34.5994195,-58.3797175,116.03,107.24,,,2,,,,14.22,ALQUILER OFICINA PREMIUN PLAZA SAN MARTIN RETIRO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,ffc5880a-fe06-4126-b85c-f88683fa441a,https://www.remax.com.ar/listings/alquiler-departamento-2-amb-quartier-san-telmo,2026-08-13T22:30:20+00:00,alquiler,departamento_estandar,1130000.0,ARS,ARS 1130000.0,428000.0,ARS,Avenida Juan de Garay 700,Avenida Juan de Garay,700,,san telmo,San Telmo,1.0,Capital Federal,-34.6246652,-58.3752532,45.0,42.0,2.0,,1,,,,25111.11,ALQUILER DEPARTAMENTO 2 AMB QUARTIER SAN TELMO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,ff9edb2e-da48-42d3-ad3c-4084ba4fe342,https://www.remax.com.ar/listings/alquiler-oficina-premium-palermo-a-estrenar,2026-08-13T22:30:20+00:00,alquiler,oficina,900.0,USD,USD 900.0,400000.0,ARS,Godoy Cruz 2800,Godoy Cruz,2800,,palermo,Palermo Nuevo,14.0,Capital Federal,-34.576804145637,-58.424048423112,57.4,52.0,,,1,,,,15.68,"Alquiler oficina premium, Palermo a estrenar",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,ff8d63d5-a06f-4bc5-a007-925fab471cff,https://www.remax.com.ar/listings/local-comercial-en-alquiler-liniers,2026-08-13T22:30:20+00:00,alquiler,local,390000.0,ARS,ARS 390000.0,91000.0,ARS,Cuzco 0,Cuzco,0,,liniers,Liniers,9.0,Capital Federal,-34.638665,-58.5276588,27.0,27.0,,,0,,,,14444.44,Local comercial en Alquiler Liniers,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,ff82d72c-0192-4032-8263-f3032f1a9cbf,https://www.remax.com.ar/listings/alquiler-2-ambientes-luminoso,2026-08-13T22:30:20+00:00,alquiler,departamento_estandar,600000.0,ARS,ARS 600000.0,169000.0,ARS,Teniente General Juan Domingo Perón 1500,Teniente General Juan Domingo Perón,1500,,san nicolas,San Nicolás,1.0,Capital Federal,-34.6067001,-58.3888477,37.0,37.0,2.0,,1,,,,16216.22,Alquiler 2 ambientes – Luminoso -,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
remax,ff678016-26b6-4498-8def-aadf5e3f38a3,https://www.remax.com.ar/listings/alquiler-monoambiente-amoblado-nunez,2026-08-13T22:30:20+00:00,alquiler,departamento_monoambiente,630.0,USD,USD 630.0,140000.0,ARS,Avenida del Libertador 6800,Avenida del Libertador,6800,,nunez,Nuñez,13.0,Capital Federal,-34.5493977,-58.4545863,40.5,36.0,1.0,,1,,,,15.56,ALQUILER MONOAMBIENTE AMOBLADO NÚÑEZ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
remax,ff660a85-172e-4b51-be32-538903d8e18a,https://www.remax.com.ar/listings/depto-4-amb-alquiler-con-cochera-baulera-v-urquiza,2026-08-13T22:30:20+00:00,alquiler,departamento_estandar,1200000.0,ARS,ARS 1200000.0,326000.0,ARS,Blanco Encalada 4700,Blanco Encalada,4700,,villa urquiza,Villa Urquiza,12.0,Capital Federal,-34.573315309877,-58.482759833123,74.57,66.42,4.0,,1,1.0,,,16092.26,DEPTO 4 AMB ALQUILER CON COCHERA BAULERA V URQUIZA,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
remax,ff593736-ddbc-4880-947e-8e7b7479d202,https://www.remax.com.ar/listings/2-ambientes-en-alquiler-en-caballito,2026-08-13T22:30:20+00:00,alquiler,departamento_estandar,850000.0,ARS,ARS 850000.0,340000.0,ARS,Del Barco Centenera 500,Del Barco Centenera,500,,caballito,Caballito Sur,6.0,Capital Federal,-34.6252204,-58.4402378,45.59,39.66,2.0,,1,,,,18644.44,2 ambientes en Alquiler en Caballito,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,ff242f4b-3b27-4a32-9df5-24c5cadeefba,https://www.remax.com.ar/listings/dep-de-3-ambientes-en-alquiler-con-jardin-privado,2026-08-13T22:30:24+00:00,alquiler,departamento_estandar,1500.0,USD,USD 1500.0,420.0,ARS,Avenida Raúl Scalabrini Ortiz 2400,Avenida Raúl Scalabrini Ortiz,2400,,,Botánico,,Capital Federal,-34.5857142,-58.4164762,103.0,103.0,3.0,,1,,,,14.56,DEP. DE 3 AMBIENTES EN ALQUILER CON JARDÍN PRIVADO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
remax,ff1fc363-e97a-48d3-9eb8-12d263d6d43b,https://www.remax.com.ar/listings/departamento-en-alquiler-dos-amb-c-balcon-flore,2026-08-13T22:30:24+00:00,alquiler,departamento_estandar,900000.0,ARS,ARS 900000.0,90000.0,ARS,Yerbal 2100,Yerbal,2100,,flores,Flores,7.0,Capital Federal,-34.6265345,-58.4602196,44.0,44.0,2.0,,1,,,,20454.55,departamento en alquiler dos amb. c. balcon Flore,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,ff1c2a6b-64e1-4a44-a9ec-b84aae604b6b,https://www.remax.com.ar/listings/alquiler-oficina-belgrano-5-ambientes,2026-08-13T22:30:24+00:00,alquiler,oficina,2300.0,USD,USD 2300.0,199700.0,ARS,La Pampa 2800,La Pampa,2800,,recoleta,Barrio Norte,2.0,Capital Federal,-34.5685713,-58.4606389,94.0,94.0,,,2,,,,24.47,ALQUILER OFICINA BELGRANO 5 AMBIENTES,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,ff10d865-415e-4893-86e8-494abd600821,https://www.remax.com.ar/listings/alquiler-oficina-en-balvanera,2026-08-13T22:30:24+00:00,alquiler,oficina,300000.0,ARS,ARS 300000.0,60000.0,ARS,Avenida Corrientes 2300,Avenida Corrientes,2300,,balvanera,Balvanera,3.0,Capital Federal,-34.6049545,-58.3999045,32.74,32.74,,,1,,,,9163.1,ALQUILER OFICINA EN BALVANERA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,ff0ef39e-55c4-4850-bcb5-138cd0309a90,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-palermo,2026-08-13T22:30:24+00:00,alquiler,departamento_estandar,850000.0,ARS,ARS 850000.0,0.0,ARS,Bonpland 1500,Bonpland,1500,,palermo,Palermo,14.0,Capital Federal,-34.5847901,-58.4391932,40.0,37.96,2.0,,1,,,,21250.0,ALQUILER DEPARTAMENTO 2 AMBIENTES PALERMO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fef7b7ab-2c7a-469e-a0f5-43eb34fe2978,https://www.remax.com.ar/listings/alquiler-depto-2-amb-con-cochera,2026-08-13T22:30:24+00:00,alquiler,departamento_estandar,600000.0,ARS,ARS 600000.0,190000.0,ARS,Combate de los Pozos 1600,Combate de los Pozos,1600,,parque patricios,Parque Patricios,4.0,Capital Federal,-34.6281732,-58.3917528,35.39,35.39,2.0,,1,1.0,,,16953.94,ALQUILER DEPTO 2 AMB CON COCHERA,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
remax,fef0b00b-6cc4-4840-a034-79e1205cfed4,https://www.remax.com.ar/listings/alquiler-recoleta-5-amb-terraza-73-m2-con-parrilla,2026-08-13T22:30:24+00:00,alquiler,departamento_penthouse,2500000.0,ARS,ARS 2500000.0,372500.0,ARS,Peña 2500,Peña,2500,,recoleta,Recoleta,2.0,Capital Federal,-34.5888415,-58.4007294,228.32,155.32,5.0,,3,,,,10949.54,ALQUILER RECOLETA 5 AMB TERRAZA 73 M2 CON PARRILLA,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,fee829d2-6b61-4c67-bd24-4c172ec86579,https://www.remax.com.ar/listings/depto-2-amb-en-alquiler-cochera-full-amenities,2026-08-13T22:30:24+00:00,alquiler,departamento_estandar,1200.0,USD,USD 1200.0,315528.77,ARS,La Pampa 600,La Pampa,600,,belgrano,Belgrano,13.0,Capital Federal,-34.5539184,-58.4360033,42.97,41.9,2.0,,1,1.0,,,27.93,DEPTO 2 AMB EN ALQUILER - COCHERA FULL AMENITIES,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
remax,fee70bd5-803a-4ed4-aacc-ffbae73a4d91,https://www.remax.com.ar/listings/alquiler-monoambiente-en-belgrano-con-amenities,2026-08-13T22:30:24+00:00,alquiler,departamento_monoambiente,900000.0,ARS,ARS 900000.0,250000.0,ARS,Manuel Ugarte 2300,Manuel Ugarte,2300,,belgrano,Belgrano,13.0,Capital Federal,-34.555946709068,-58.461019992828,40.0,37.0,1.0,,1,,,,22500.0,Alquiler Monoambiente en Belgrano con amenities,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fee3783c-bd44-4ade-bd72-3164ed3e0cd7,https://www.remax.com.ar/listings/monoambiente-alquiler-caballito-con-balcon,2026-08-13T22:30:24+00:00,alquiler,departamento_monoambiente,450000.0,ARS,ARS 450000.0,160000.0,ARS,Av. Juan Bautista Justo 4100,Av. Juan Bautista Justo,4100,,caballito,Caballito Norte,6.0,Capital Federal,-34.605537090181,-58.459410667419,32.91,32.91,1.0,,1,,,,13673.66,MONOAMBIENTE ALQUILER CABALLITO CON BALCON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,febf0e32-4d37-4396-a4cd-a0a76db2fa5a,https://www.remax.com.ar/listings/alquiler-ph-en-barrio-naon-c-cochera,2026-08-13T22:30:26+00:00,alquiler,ph,2100000.0,ARS,ARS 2100000.0,0.0,ARS,Fragata Cefiro 1900,Fragata Cefiro,1900,,mataderos,Mataderos,9.0,Capital Federal,-34.66021,-58.5159775,176.3,162.0,5.0,,2,1.0,,,11911.51,ALQUILER PH EN BARRIO NAÓN C/ COCHERA,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
remax,fe9586f1-bc6d-4e53-95b9-4e2451d2d93b,https://www.remax.com.ar/listings/departamento-pto-madero-3-amb-220m2-totales,2026-08-13T22:30:26+00:00,alquiler,departamento_piso,3700.0,USD,USD 3700.0,1600000.0,ARS,Macacha Güemes 300,Macacha Güemes,300,,puerto madero,Puerto Madero,1.0,Capital Federal,-34.6049081,-58.364383,220.0,220.0,3.0,,3,,,,16.82,Departamento Pto.Madero 3 amb 220m2 totales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fe3d832f-11ba-4e42-b101-f6e9a69256f5,https://www.remax.com.ar/listings/alquiler-3-ambientes-villa-soldati-con-balcon,2026-08-13T22:30:26+00:00,alquiler,departamento_estandar,650000.0,ARS,ARS 650000.0,0.0,ARS,Avenida Coronel Roca 3500,Avenida Coronel Roca,3500,,villa soldati,Villa Soldati,8.0,Capital Federal,-34.6673333,-58.4410056,49.8,49.8,3.0,,1,,,,13052.21,ALQUILER 3 AMBIENTES VILLA SOLDATI CON BALCON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,fe23c121-3c83-40b0-bcc6-584e916739e2,https://www.remax.com.ar/listings/alquiler-depto-2-amb-con-balcon-coghlan,2026-08-13T22:30:26+00:00,alquiler,departamento_estandar,700000.0,ARS,ARS 700000.0,357722.0,ARS,Monroe 3600,Monroe,3600,,coghlan,Coghlan,12.0,Capital Federal,-34.5654733,-58.4721363,46.7,42.3,2.0,,1,,,,14989.29,ALQUILER DEPTO 2 AMB. CON BALCÓN - COGHLAN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,fe1abb20-dd87-40ea-ac36-d206ea33cefe,https://www.remax.com.ar/listings/alquiler-anual-apto-profesional-palier-semi-privad,2026-08-13T22:30:26+00:00,alquiler,departamento_monoambiente,750000.0,ARS,ARS 750000.0,275000.0,ARS,Migueletes 900,Migueletes,900,,palermo,Las Cañitas,14.0,Capital Federal,-34.5607861,-58.442574,34.88,31.83,1.0,,1,,,,21502.29,ALQUILER ANUAL-APTO PROFESIONAL PALIER SEMI PRIVAD,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fdea4350-36f8-46f4-b650-592b446797ec,https://www.remax.com.ar/listings/alq-monoambiente-a-estrenar-amenities-v-crespo,2026-08-13T22:30:29+00:00,alquiler,departamento_monoambiente,980000.0,ARS,ARS 980000.0,120000.0,ARS,Acevedo 1000,Acevedo,1000,,villa crespo,Villa Crespo,15.0,Capital Federal,-34.5934555,-58.4331971,35.56,33.0,1.0,,1,,,,27559.06,Alq Monoambiente a estrenar / Amenities V. Crespo,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fdd66a96-84ca-4ffc-a2f0-59a744c4c759,https://www.remax.com.ar/listings/alquiler-3-ambientes-con-cochera-amoblado-palermo,2026-08-13T22:30:29+00:00,alquiler,departamento_estandar,1050.0,USD,USD 1050.0,250000.0,ARS,Gascon 1000,Gascon,1000,,palermo,Palermo,14.0,Capital Federal,-34.598372910018,-58.423643392376,82.0,72.0,3.0,,1,1.0,,,12.8,ALQUILER 3 AMBIENTES CON COCHERA AMOBLADO PALERMO,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
remax,fdd0da11-9a4f-4d48-abbb-9c5f53b071d9,https://www.remax.com.ar/listings/alquiler-local-impecable-estado-balvanera,2026-08-13T22:30:29+00:00,alquiler,local,2000.0,USD,USD 2000.0,0.0,ARS,Viamonte 2200,Viamonte,2200,,balvanera,Balvanera,3.0,Capital Federal,-34.6008653,-58.3991863,258.41,258.41,,,0,,,,7.74,ALQUILER LOCAL IMPECABLE ESTADO BALVANERA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fdc3c4dc-0496-482c-98be-d93644b20689,https://www.remax.com.ar/listings/alquiler-dpto-2-ambientes-c-coch-villa-pueyrredon,2026-08-13T22:30:29+00:00,alquiler,departamento_estandar,1000000.0,ARS,ARS 1000000.0,163000.0,ARS,Avenida Salvador María del Carril 2600,Avenida Salvador María del Carril,2600,,villa pueyrredon,Villa Pueyrredón,12.0,Capital Federal,-34.5892033,-58.495482,55.84,48.56,2.0,,1,,,,17908.31,ALQUILER DPTO 2 AMBIENTES C/COCH VILLA PUEYRREDON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fdb48297-23b3-4ba7-b73a-281b4acbdcd9,https://www.remax.com.ar/listings/local-en-alquiler-60-m2-velez-sarsfield-caba,2026-08-13T22:30:29+00:00,alquiler,local,800000.0,ARS,ARS 800000.0,0.0,ARS,Avenida Carrasco 400,Avenida Carrasco,400,,velez sarsfield,Velez Sarsfield,10.0,Capital Federal,-34.6320835,-58.4914344,58.0,58.0,,,0,,,,13793.1,Local en Alquiler 60 m2 Velez Sarsfield CABA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fda035d7-dc26-4d4e-ba6d-bdd466c73663,https://www.remax.com.ar/listings/alquiler-monoambiente-con-balcon-villa-luro,2026-08-13T22:30:29+00:00,alquiler,departamento_monoambiente,550000.0,ARS,ARS 550000.0,70000.0,ARS,Zelada 4700,Zelada,4700,,villa luro,Villa Luro,10.0,Capital Federal,-34.6413125,-58.4932777,34.0,30.0,1.0,,1,,,,16176.47,ALQUILER MONOAMBIENTE CON BALCÓN VILLA LURO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,fd99b05d-33d2-4c47-b8dc-c674a320a092,https://www.remax.com.ar/listings/alquiler-monoambiente-monte-castro-con-balcon,2026-08-13T22:30:29+00:00,alquiler,departamento_monoambiente,700000.0,ARS,ARS 700000.0,158000.0,ARS,Joaquín V. González 2100,Joaquín V. González,2100,,monte castro,Monte Castro,10.0,Capital Federal,-34.6114479,-58.4981545,45.16,41.0,1.0,,1,,,,15500.44,ALQUILER MONOAMBIENTE MONTE CASTRO CON BALCON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,fd8edc6d-4b73-4f51-a6ae-cd922d0972e4,https://www.remax.com.ar/listings/alquiler-dos-ambientes-en-flores-apto-profesional,2026-08-13T22:30:29+00:00,alquiler,departamento_estandar,550000.0,ARS,ARS 550000.0,80000.0,ARS,Calle Doctor Juan Felipe Aranguren 2900,Calle Doctor Juan Felipe Aranguren,2900,,flores,Flores,7.0,Capital Federal,-34.6253747,-58.4725961,29.2,29.2,2.0,,1,,,,18835.62,ALQUILER DOS AMBIENTES EN FLORES APTO PROFESIONAL,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fd7dd22f-9d99-4ec3-b155-b17b61ada8d6,https://www.remax.com.ar/listings/alquiler-local-comercial-san-cristobal,2026-08-13T22:30:29+00:00,alquiler,local,3500000.0,ARS,ARS 3500000.0,0.0,ARS,Avenida Pavón 2500,Avenida Pavón,2500,,san cristobal,San Cristobal,3.0,Capital Federal,-34.6273372,-58.4011125,120.0,120.0,,,1,,,,29166.67,ALQUILER LOCAL COMERCIAL SAN CRISTOBAL,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fd65b8b6-e66a-4ea9-86b5-ce7dcd7852c3,https://www.remax.com.ar/listings/alquiler-2-ambientes-con-balcon-y-patio-en-palermo,2026-08-13T22:30:29+00:00,alquiler,departamento_estandar,850000.0,ARS,ARS 850000.0,400000.0,ARS,Soldado de la Independencia 800,Soldado de la Independencia,800,,palermo,Las Cañitas,14.0,Capital Federal,-34.567048848905,-58.435533642769,58.88,46.78,2.0,,1,,,,14436.14,ALQUILER 2 ambientes con Balcon y Patio en Palermo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
remax,fd02509c-e425-43db-8784-d7cfe5dbad9d,https://www.remax.com.ar/listings/alquiler-moderno-monoam-j-bonifacio-1600-caballito,2026-08-13T22:30:32+00:00,alquiler,departamento_estandar,550000.0,ARS,ARS 550000.0,223263.0,ARS,José Bonifacio 1600,José Bonifacio,1600,,caballito,Caballito,6.0,Capital Federal,-34.6295191,-58.4516221,33.51,33.51,1.0,,1,,,,16413.01,ALQUILER MODERNO MONOAM-J.BONIFACIO 1600-CABALLITO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fcf51a2d-5792-427c-b46d-c678bab0159f,https://www.remax.com.ar/listings/alquiler-2-ambientes-luminoso-al-frente-c-cochera,2026-08-13T22:30:32+00:00,alquiler,departamento_estandar,1100000.0,ARS,ARS 1100000.0,244700.0,ARS,Libertador 1000,Libertador,1000,,recoleta,Recoleta,2.0,Capital Federal,-34.586161732424,-58.387160897037,39.0,39.0,2.0,,1,1.0,,,28205.13,ALQUILER 2 AMBIENTES LUMINOSO AL FRENTE C/ COCHERA,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
remax,fcd4a3c6-aa09-489a-9b8a-dd7bf28ff23e,https://www.remax.com.ar/listings/studio-1-amb-en-alquiler-pegado-a-la-bombonera,2026-08-13T22:30:32+00:00,alquiler,oficina,450.0,USD,USD 450.0,450000.0,ARS,Brandsen 900,Brandsen,900,,la boca,La Boca,4.0,Capital Federal,-34.636708045422,-58.365557491779,23.25,23.25,,,1,,,,19.35,Studio 1 amb. en alquiler pegado a La Bombonera,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fcc6148f-14dc-4d70-a464-a140efe9a597,https://www.remax.com.ar/listings/alquiler-monoamb-almagro-balcon-hosp-italiano-amob,2026-08-13T22:30:32+00:00,alquiler,departamento_monoambiente,500000.0,ARS,ARS 500000.0,77900.0,ARS,Valentín Gómez 3800,Valentín Gómez,3800,,almagro,Almagro,5.0,Capital Federal,-34.604145335456,-58.419033267795,25.0,20.0,1.0,,1,,,,20000.0,Alquiler Monoamb Almagro balcon Hosp Italiano AMOB,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,fc8db79e-6ab5-45a3-90c4-a2c04afe8952,https://www.remax.com.ar/listings/departamento-alquiler-monoambiente-floresta-balcon,2026-08-13T22:30:32+00:00,alquiler,departamento_monoambiente,550000.0,ARS,ARS 550000.0,90000.0,ARS,Bolaños 0,Bolaños,0,,floresta,Floresta,10.0,Capital Federal,-34.6353875,-58.4844473,34.92,30.29,1.0,,1,,,,15750.29,DEPARTAMENTO ALQUILER MONOAMBIENTE FLORESTA BALCON,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,fc6a3976-940a-432d-b2af-394326f7420c,https://www.remax.com.ar/listings/alquiler-3-ambientes-amoblado,2026-08-13T22:30:32+00:00,alquiler,departamento_estandar,1300.0,USD,USD 1300.0,280000.0,ARS,Echeverría 2400,Echeverría,2400,,belgrano,Belgrano C,13.0,Capital Federal,-34.562982,-58.4556257,76.0,70.0,3.0,,1,,,,17.11,ALQUILER 3 AMBIENTES AMOBLADO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
remax,fc43c431-bd0e-42ea-b73a-b9a087468a54,https://www.remax.com.ar/listings/alquiler-2-ambientes-con-pileta,2026-08-13T22:30:36+00:00,alquiler,departamento_estandar,790000.0,ARS,ARS 790000.0,125000.0,ARS,Campana 4300,Campana,4300,,villa devoto,Villa Devoto,11.0,Capital Federal,-34.5922699,-58.5051434,42.01,38.27,2.0,,1,,,,18805.05,Alquiler 2 ambientes con pileta,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fc3fb3ae-b21b-4f23-ba20-2e30407edbc3,https://www.remax.com.ar/listings/local-comercial-en-alquiler-balvanera,2026-08-13T22:30:36+00:00,alquiler,local,1800.0,USD,USD 1800.0,,ARS,Lavalle 2000,Lavalle,2000,,balvanera,Balvanera,3.0,Capital Federal,-34.6031767,-58.3962384,250.0,250.0,,,0,,,,7.2,LOCAL COMERCIAL EN ALQUILER BALVANERA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fc22360d-f795-4dd1-a2b8-f9d58d1490b3,https://www.remax.com.ar/listings/alquiler-local-belgrano-apto-todo-destino,2026-08-13T22:30:36+00:00,alquiler,local,6000000.0,ARS,ARS 6000000.0,0.0,ARS,La Pampa 2400,La Pampa,2400,,belgrano,Belgrano R,13.0,Capital Federal,-34.56517,-58.454637,200.0,200.0,,,2,,,,30000.0,Alquiler Local Belgrano Apto Todo Destino,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fc1cca25-0c89-45b6-ace0-bd05eeb858b9,https://www.remax.com.ar/listings/alquiler-local-zona-warnes-villa-crespo,2026-08-13T22:30:36+00:00,alquiler,local,1600.0,USD,USD 1600.0,50000.0,ARS,Fitz Roy 0,Fitz Roy,0,,villa crespo,Villa Crespo,15.0,Capital Federal,-34.597210724092,-58.452656286124,219.0,219.0,,,2,,,,7.31,Alquiler local zona warnes villa crespo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fbf270c2-7afe-4acb-93d2-f1f64110207f,https://www.remax.com.ar/listings/alquiler-caballito-3-amb-c-baulera-y-toilett-imp,2026-08-13T22:30:36+00:00,alquiler,departamento_estandar,1500000.0,ARS,ARS 1500000.0,350000.0,ARS,San Jose de Calasanz 500,San Jose de Calasanz,500,,caballito,Caballito,6.0,Capital Federal,-34.625200744252,-58.437684774399,70.26,64.91,3.0,,1,,,,21349.27,ALQUILER CABALLITO 3 AMB C/ BAULERA Y TOILETT IMP.,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
remax,fbf0bcb6-5ac6-4e06-9aa6-48aac9697ca0,https://www.remax.com.ar/listings/alquiler-oficina-en-centro-caba,2026-08-13T22:30:36+00:00,alquiler,oficina,850000.0,ARS,ARS 850000.0,399000.0,ARS,Adolfo Alsina 900,Adolfo Alsina,900,,monserrat,Monserrat,1.0,Capital Federal,-34.6108103,-58.3796679,180.0,180.0,,,2,,,,4722.22,ALQUILER OFICINA EN CENTRO CABA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fbe8fd2f-a8d3-493a-a715-4902eb77f641,https://www.remax.com.ar/listings/alquiler-monoambiente-con-balcon-en-belgrano-1,2026-08-13T22:30:36+00:00,alquiler,departamento_monoambiente,850000.0,ARS,ARS 850000.0,120000.0,ARS,Doctor Pedro Ignacio Rivera 2500,Doctor Pedro Ignacio Rivera,2500,,belgrano,Belgrano,13.0,Capital Federal,-34.5576994,-58.4625111,39.0,35.5,1.0,,1,,,,21794.87,ALQUILER MONOAMBIENTE CON BALCÓN EN BELGRANO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remax,fbe5196c-de7a-4a16-9c8a-dd0cebd98a8c,https://www.remax.com.ar/listings/alquier-en-la-avenida-cordoba-600-caba,2026-08-13T22:30:36+00:00,alquiler,departamento_estandar,650000.0,ARS,ARS 650000.0,190000.0,ARS,Avenida Córdoba 600,Avenida Córdoba,600,,retiro,Retiro,1.0,Capital Federal,-34.5986278,-58.3762144,46.0,46.0,1.0,,1,,,,14130.43,ALQUIER EN LA AVENIDA CORDOBA 600-CABA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remax,fbdde7c2-a1f8-49b5-87ed-3e9146e9431e,https://www.remax.com.ar/listings/alquiler-dpto-3-amb-c-balcon-excel-ubic-recoleta,2026-08-13T22:30:36+00:00,alquiler,departamento_estandar,950000.0,ARS,ARS 950000.0,309000.0,ARS,Junín 1500,Junín,1500,,recoleta,Recoleta,2.0,Capital Federal,-34.590566982535,-58.394738528366,62.51,58.46,3.0,,1,,,,15197.57,ALQUILER-DPTO.3 AMB.C/BALCÓN-EXCEL-UBIC-RECOLETA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
